car_location,car_mileage,car_link,car_name,car_price,car_license
济南,9.1万公里,https://www.guazi.com/jn/8565be837c6be200x.htm#fr_page=list&fr_pos=city&fr_no=39,奔腾B70 2007款 2.0L 手动舒适型,2.50万,2008年
廊坊,11.8万公里,https://www.guazi.com/langfang/3f8bc6929b3616dfx.htm#fr_page=list&fr_pos=city&fr_no=0,现代悦动 2011款 1.6L 自动豪华型,5.50万,2012年
成都,7.0万公里,https://www.guazi.com/cd/32258e20873bd65ex.htm#fr_page=list&fr_pos=city&fr_no=1,雪佛兰赛欧 2010款 三厢 1.4L 手动优逸版,2.58万,2011年
南宁,3.8万公里,https://www.guazi.com/nn/763b019799a11302x.htm#fr_page=list&fr_pos=city&fr_no=2,雷诺纬度 2011款 2.0L 时尚版(进口),10.00万,2014年
包头,3.0万公里,https://www.guazi.com/baotou/b5fcd92dd552f242x.htm#fr_page=list&fr_pos=city&fr_no=3,夏利 2012款 N3 1.0L 三厢基本型,1.60万,2012年
重庆,2.5万公里,https://www.guazi.com/cq/7d16f58be364cebfx.htm#fr_page=list&fr_pos=city&fr_no=4,一汽森雅S80 2015款 1.5L 自动7座都市版,4.07万,2016年
成都,6.3万公里,https://www.guazi.com/cd/f96910716b07aa81x.htm#fr_page=list&fr_pos=city&fr_no=5,比亚迪F3 2009款 1.5L 智能白金版豪华型GLX-i,1.08万,2009年
银川,5.8万公里,https://www.guazi.com/yc/dc56af64438c6b37x.htm#fr_page=list&fr_pos=city&fr_no=6,东南V3菱悦 2013款 改款 1.5L 手动亲民版,3.48万,2013年
潍坊,4.0万公里,https://www.guazi.com/weifang/bbde392c81c32f14x.htm#fr_page=list&fr_pos=city&fr_no=7,雪佛兰赛欧 2010款 三厢 1.4L 手动理想版,3.05万,2012年
鞍山,11.9万公里,https://www.guazi.com/anshan/443a28a561500ca8x.htm#fr_page=list&fr_pos=city&fr_no=8,雪佛兰科鲁兹 2009款 1.6L SE AT,5.30万,2009年
襄阳,4.2万公里,https://www.guazi.com/xiangyang/3ffed4219e24b018x.htm#fr_page=list&fr_pos=city&fr_no=9,大众桑塔纳 2013款 1.4L 手动舒适版,5.20万,2013年
郑州,3.5万公里,https://www.guazi.com/zz/bad5a4eba5fc7f72x.htm#fr_page=list&fr_pos=city&fr_no=10,别克凯越 2008款凯越1.6L AT,3.79万,2010年
德阳,3.4万公里,https://www.guazi.com/deyang/ade76b654bd0034cx.htm#fr_page=list&fr_pos=city&fr_no=11,标致207 2011款 三厢 1.4L 手动驭乐版,3.50万,2013年
武汉,7.5万公里,https://www.guazi.com/wh/41b8220d2ead7734x.htm#fr_page=list&fr_pos=city&fr_no=12,起亚K5 2014款 2.0L 自动GL,9.49万,2014年
南京,4.5万公里,https://www.guazi.com/nj/a379fbd45d46dc42x.htm#fr_page=list&fr_pos=city&fr_no=13,标致308 2013款 1.6L 自动优尚型,5.60万,2014年
宜宾,5.3万公里,https://www.guazi.com/yibin/1c8c3d8604e26470x.htm#fr_page=list&fr_pos=city&fr_no=14,吉利经典帝豪 2012款 两厢 1.5L 手动舒适型,2.66万,2011年
芜湖,3.6万公里,https://www.guazi.com/wuhu/37f315fe7198a21ax.htm#fr_page=list&fr_pos=city&fr_no=15,荣威350 2013款 350S 1.5L 手动迅驰版,3.93万,2013年
天津,4.7万公里,https://www.guazi.com/tj/203860a7ffdee0bex.htm#fr_page=list&fr_pos=city&fr_no=16,铃木天语 SX4 2009款 两厢 1.6L 自动运动型,4.29万,2010年
沈阳,11.1万公里,https://www.guazi.com/sy/2ea3a9ef0e06c76fx.htm#fr_page=list&fr_pos=city&fr_no=17,福特福克斯 2007款 两厢 1.8L 自动时尚型,3.70万,2009年
长春,6.3万公里,https://www.guazi.com/cc/cc6f008d0a7df7f4x.htm#fr_page=list&fr_pos=city&fr_no=18,斯柯达晶锐 2011款 1.4L 手动晶致版,3.50万,2011年
沈阳,1.9万公里,https://www.guazi.com/sy/ba0e4add54898165x.htm#fr_page=list&fr_pos=city&fr_no=19,起亚K2 2015款 三厢 1.4L MT GLS,5.80万,2016年
南通,5.3万公里,https://www.guazi.com/nantong/a73a97bf9770502ex.htm#fr_page=list&fr_pos=city&fr_no=20,江淮同悦 2012款 1.3L 手动豪华型,1.80万,2013年
唐山,2.7万公里,https://www.guazi.com/tangshan/e46ba676853e2a5fx.htm#fr_page=list&fr_pos=city&fr_no=21,奇瑞旗云 2007款 1.6L 舒适型,1.20万,2008年
徐州,7.8万公里,https://www.guazi.com/xuzhou/f71b56ee795eae90x.htm#fr_page=list&fr_pos=city&fr_no=22,丰田卡罗拉 2011款 1.8L CVT GL-i,7.15万,2011年
成都,7.8万公里,https://www.guazi.com/cd/6f8438fd52435807x.htm#fr_page=list&fr_pos=city&fr_no=23,福特蒙迪欧-致胜 2010款 2.3L 时尚型,6.80万,2011年
桂林,6.8万公里,https://www.guazi.com/gl/9180756f1521b5f6x.htm#fr_page=list&fr_pos=city&fr_no=24,福特福克斯 2011款 两厢 1.8L 手动舒适型,4.18万,2011年
唐山,0.8万公里,https://www.guazi.com/tangshan/c14a627bcc99a371x.htm#fr_page=list&fr_pos=city&fr_no=25,比亚迪F3 2012款 节能版 1.5L 手动舒适型,3.30万,2017年
长沙,3.0万公里,https://www.guazi.com/cs/59827286a96802bdx.htm#fr_page=list&fr_pos=city&fr_no=26,丰田威驰 2014款 1.3L 手动型尚版,4.90万,2015年
南昌,6.6万公里,https://www.guazi.com/nc/8857f9e33b73668cx.htm#fr_page=list&fr_pos=city&fr_no=27,大众宝来 2011款 1.6L 自动时尚型,5.00万,2011年
合肥,1.4万公里,https://www.guazi.com/hf/dac52baea9878065x.htm#fr_page=list&fr_pos=city&fr_no=28,现代领动 2016款 1.6L 自动智炫·精英型,9.30万,2016年
重庆,7.2万公里,https://www.guazi.com/cq/2fd893f6980439b4x.htm#fr_page=list&fr_pos=city&fr_no=29,雪铁龙爱丽舍 2010款 三厢 1.6L 手动科技型,2.50万,2009年
西安,7.4万公里,https://www.guazi.com/xa/ea45961fc1179a1ex.htm#fr_page=list&fr_pos=city&fr_no=30,起亚福瑞迪 2011款 1.6L MT GLS,3.98万,2011年
天津,4.9万公里,https://www.guazi.com/tj/bdf80e9a377dfe1ex.htm#fr_page=list&fr_pos=city&fr_no=31,马自达3 2012款 1.6L 自动经典标准型,6.50万,2013年
深圳,12.3万公里,https://www.guazi.com/sz/a49b6a4327b96ba0x.htm#fr_page=list&fr_pos=city&fr_no=32,马自达睿翼 2011款 2.0L 自动精英版,7.90万,2011年
济南,10.0万公里,https://www.guazi.com/jn/fc721b61ccfa4a5ax.htm#fr_page=list&fr_pos=city&fr_no=0,三菱劲炫ASX 2013款 2.0L CVT四驱尊贵版,9.80万,2013年
成都,6.6万公里,https://www.guazi.com/cd/dd7ac627adc58046x.htm#fr_page=list&fr_pos=city&fr_no=33,本田锋范经典 2012款 1.5L 自动精英版,5.98万,2012年
大连,5.5万公里,https://www.guazi.com/dl/34cfa3dd8e7cdeffx.htm#fr_page=list&fr_pos=city&fr_no=1,比亚迪F3 2009款 1.5L 智能白金版标准型GL-i,2.30万,2011年
宜宾,11.0万公里,https://www.guazi.com/yibin/c2afb6eb625d3c8ax.htm#fr_page=list&fr_pos=city&fr_no=34,比亚迪F0 2008款 1.0L 舒适型,0.53万,2009年
兰州,2.2万公里,https://www.guazi.com/lz/4ce6ad12f044687ex.htm#fr_page=list&fr_pos=city&fr_no=2,比亚迪S7 2015款 2.0T 自动旗舰型,9.00万,2015年
重庆,3.5万公里,https://www.guazi.com/cq/637009b2389c4bd0x.htm#fr_page=list&fr_pos=city&fr_no=35,福特福克斯 2012款 三厢 1.6L 自动风尚型,8.00万,2015年
重庆,300公里,https://www.guazi.com/cq/4f5f7f2b9a433100x.htm#fr_page=list&fr_pos=city&fr_no=3,东风小康东风风光580 2016款 1.5T 手动豪华型,7.60万,2016年
昆明,2.1万公里,https://www.guazi.com/km/684fc1ae5f0f9267x.htm#fr_page=list&fr_pos=city&fr_no=36,哈弗H6 Coupe 2015款 蓝标 2.0T 手动四驱尊贵型,13.50万,2015年
大连,7.5万公里,https://www.guazi.com/dl/39d88521a71e98b9x.htm#fr_page=list&fr_pos=city&fr_no=4,大众速腾 2014款 1.8TSI 自动旗舰版,11.38万,2013年
漳州,9.0万公里,https://www.guazi.com/zhangzhou/ccb09c08a7232156x.htm#fr_page=list&fr_pos=city&fr_no=37,大众途观 2012款 1.8TSI 自动两驱菁英版,13.50万,2012年
苏州,2.0万公里,https://www.guazi.com/su/5a83c974e0b0d763x.htm#fr_page=list&fr_pos=city&fr_no=5,东风风行菱智 2016款 M3 1.6L 7座舒适型 国V,6.00万,2016年
合肥,4.5万公里,https://www.guazi.com/hf/ffde90d2c6ff045ex.htm#fr_page=list&fr_pos=city&fr_no=38,铃木奥拓 2013款 1.0L 手动实用型,2.10万,2014年
苏州,5.2万公里,https://www.guazi.com/su/97613a8d200f32bax.htm#fr_page=list&fr_pos=city&fr_no=39,大众POLO 2014款 1.6L 自动舒适版,7.08万,2015年
太原,6.6万公里,https://www.guazi.com/ty/eec224f5b5cb43ffx.htm#fr_page=list&fr_pos=city&fr_no=6,本田思域 2009款 1.8L 自动舒适版,6.80万,2011年
淮安,4.8万公里,https://www.guazi.com/huaian/7a34c34c05eef32fx.htm#fr_page=list&fr_pos=city&fr_no=7,别克君越 2013款 2.0T SIDI 智享旗舰型,19.50万,2014年
苏州,1.5万公里,https://www.guazi.com/su/6d1177901e99ca1bx.htm#fr_page=list&fr_pos=city&fr_no=8,本田凌派 2017款 1.8L CVT舒适特装版,11.50万,2017年
南阳,12.5万公里,https://www.guazi.com/nanyang/62ad8296c2659357x.htm#fr_page=list&fr_pos=city&fr_no=9,丰田RAV4 2009款 2.0L 自动豪华版,9.80万,2010年
成都,1.4万公里,https://www.guazi.com/cd/d1a3eb4dba2a91f5x.htm#fr_page=list&fr_pos=city&fr_no=10,大众捷达 2015款 质惠版 1.6L 手动时尚型,6.59万,2017年
泉州,8.9万公里,https://www.guazi.com/quanzhou/f7af34174dcd10a5x.htm#fr_page=list&fr_pos=city&fr_no=11,奇瑞瑞虎 2009款 经典版 1.6L 手动舒适型,2.30万,2010年
福州,0.9万公里,https://www.guazi.com/fz/6b5a5c8364b47501x.htm#fr_page=list&fr_pos=city&fr_no=12,现代索纳塔九 2017款 1.6T GS时尚型,16.00万,2017年
北京,4.1万公里,https://www.guazi.com/bj/4dabe65c6e4c40d4x.htm#fr_page=list&fr_pos=city&fr_no=13,奥迪A6L 2016款 TFSI 技术型,33.00万,2016年
杭州,5.6万公里,https://www.guazi.com/hz/6537e6d02f697f4dx.htm#fr_page=list&fr_pos=city&fr_no=14,奥迪A4L 2012款 2.0 TFSI 自动舒适型,16.00万,2012年
潍坊,4.6万公里,https://www.guazi.com/weifang/9b5886e76237ef91x.htm#fr_page=list&fr_pos=city&fr_no=15,别克凯越 2013款 1.5L 手动尊享型,5.95万,2014年
重庆,3.8万公里,https://www.guazi.com/cq/857f9939b04dae38x.htm#fr_page=list&fr_pos=city&fr_no=16,比亚迪S7 2015款 2.0T 升级版 自动尊贵型,8.60万,2015年
贵阳,13.8万公里,https://www.guazi.com/gy/dbd8b1e5712bd0b7x.htm#fr_page=list&fr_pos=city&fr_no=17,雪佛兰乐驰 2010款 1.2L 运动版活力型,1.28万,2010年
佛山,12.2万公里,https://www.guazi.com/foshan/de99414cec4b1ffdx.htm#fr_page=list&fr_pos=city&fr_no=18,五菱宏光 2010款 1.4L 标准型,3.18万,2013年
武汉,0.3万公里,https://www.guazi.com/wh/185ffa99b8afb382x.htm#fr_page=list&fr_pos=city&fr_no=19,雪铁龙爱丽舍 2016款 1.6L 自动舒适型,7.30万,2016年
洛阳,3.1万公里,https://www.guazi.com/luoyang/30cea0938f78fffax.htm#fr_page=list&fr_pos=city&fr_no=20,东风小康K07 II 2013款 1.0L基本型,1.30万,2013年
泉州,4.4万公里,https://www.guazi.com/quanzhou/cccf4b4ecfc61ce6x.htm#fr_page=list&fr_pos=city&fr_no=21,吉利帝豪 2015款 三厢 1.5L CVT向上版,6.50万,2015年
济宁,0.1万公里,https://www.guazi.com/jining/9cf6061e02507095x.htm#fr_page=list&fr_pos=city&fr_no=22,江淮瑞风S7 2017款 1.5T 自动豪华智能型,12.90万,2017年
盐城,8.1万公里,https://www.guazi.com/yancheng/2a5f31cc1b500b01x.htm#fr_page=list&fr_pos=city&fr_no=23,丰田卡罗拉 2014款 1.6L CVT GL-i,10.00万,2016年
柳州,2.4万公里,https://www.guazi.com/liuzhou/92aab6fe07315259x.htm#fr_page=list&fr_pos=city&fr_no=24,马自达昂科赛拉 2014款 两厢 2.0L 自动旗舰型,11.88万,2014年
广州,5.1万公里,https://www.guazi.com/gz/07bac7a8f8af4e00x.htm#fr_page=list&fr_pos=city&fr_no=25,福特翼虎 2013款 1.6L GTDi 两驱风尚型,12.80万,2014年
大连,1.5万公里,https://www.guazi.com/dl/cafab95b88c71051x.htm#fr_page=list&fr_pos=city&fr_no=26,本田杰德 2013款 1.8L CVT豪华版 5座,12.00万,2014年
临沂,5.3万公里,https://www.guazi.com/linyi/0dcc893b0dda60d8x.htm#fr_page=list&fr_pos=city&fr_no=27,吉利GX7 2014款 1.8L 手动尊贵型,5.50万,2014年
营口,1.7万公里,https://www.guazi.com/yingkou/b1875888024b5829x.htm#fr_page=list&fr_pos=city&fr_no=28,本田雅阁 2014款 2.4L LX 舒适版,15.50万,2014年
宜宾,6.0万公里,https://www.guazi.com/yibin/0586ae0a2a75634cx.htm#fr_page=list&fr_pos=city&fr_no=29,本田思域 2013款 十周年纪念 1.8L 手动舒适版,7.96万,2014年
合肥,12.3万公里,https://www.guazi.com/hf/53250e6d968a519dx.htm#fr_page=list&fr_pos=city&fr_no=30,马自达CX-5 2013款 2.5L 自动四驱豪华型,13.45万,2013年
金华,7.2万公里,https://www.guazi.com/jinhua/3f3c0da4eef2d163x.htm#fr_page=list&fr_pos=city&fr_no=31,福特蒙迪欧 2013款 1.5L GTDi180时尚型,11.80万,2013年
南昌,6.9万公里,https://www.guazi.com/nc/da290c7cfae050d0x.htm#fr_page=list&fr_pos=city&fr_no=32,哈弗H2 2014款 1.5T 手动两驱精英版,7.50万,2014年
哈尔滨,3.5万公里,https://www.guazi.com/hrb/e8daf3d157039480x.htm#fr_page=list&fr_pos=city&fr_no=33,别克GL8 2014款 2.4L 经典版,16.00万,2015年
济南,10.9万公里,https://www.guazi.com/jn/f43dc76eaf44effbx.htm#fr_page=list&fr_pos=city&fr_no=34,路虎神行者2 2014款 2.0T Si4 HSE汽油版(进口),37.00万,2014年
北京,8.3万公里,https://www.guazi.com/bj/c83d4d711da5fe49x.htm#fr_page=list&fr_pos=city&fr_no=35,东风小康东风风光330 2014款 1.5L手动舒适型DK15-02,3.68万,2014年
昆明,7.2万公里,https://www.guazi.com/km/90215a2aa214d223x.htm#fr_page=list&fr_pos=city&fr_no=36,东风帅客 2013款 1.5L 手动舒适型7座 国V,4.20万,2013年
唐山,2.6万公里,https://www.guazi.com/tangshan/6d670b0b8e42f6fbx.htm#fr_page=list&fr_pos=city&fr_no=37,现代名图 2014款 1.8L 自动智能型GLS,11.50万,2015年
哈尔滨,3.9万公里,https://www.guazi.com/hrb/83d047ffececdf00x.htm#fr_page=list&fr_pos=city&fr_no=38,宝马3系 2015款 316i 进取型,20.30万,2015年
中山,3.8万公里,https://www.guazi.com/zhongshan/1acda2709b3095e4x.htm#fr_page=list&fr_pos=city&fr_no=39,宝骏560 2015款 1.8L 手动豪华型,6.38万,2015年
鞍山,5.5万公里,https://www.guazi.com/anshan/b66ddb07587209bax.htm#fr_page=list&fr_pos=city&fr_no=0,大众高尔夫 2012款 2.0TSI GTI,14.50万,2011年
南京,14.0万公里,https://www.guazi.com/nj/3c8bd6d42df4d848x.htm#fr_page=list&fr_pos=city&fr_no=1,现代新胜达 2010款 2.4 豪华版 七座四驱(进口),8.80万,2010年
阜阳,5.3万公里,https://www.guazi.com/fuyang/0ddf94689742e84ex.htm#fr_page=list&fr_pos=city&fr_no=2,荣威350 2013款 350S 1.5L 自动迅达版,4.40万,2014年
抚顺,3.8万公里,https://www.guazi.com/fushun/530b5d3179e40d79x.htm#fr_page=list&fr_pos=city&fr_no=3,大众宝来 2013款 1.6L 自动时尚型,7.68万,2013年
襄阳,11.3万公里,https://www.guazi.com/xiangyang/254ba55e7825bbd8x.htm#fr_page=list&fr_pos=city&fr_no=4,纳智捷大7 SUV 2013款 锋芒限量版 2.2T 四驱智尊型,9.28万,2013年
达州,0.8万公里,https://www.guazi.com/dazhou/525d0e49d4feda56x.htm#fr_page=list&fr_pos=city&fr_no=5,众泰Z700 2016款 1.8T 手动典雅型,9.00万,2016年
吉林,2.9万公里,https://www.guazi.com/jilin/3c8538fc75dfbbb0x.htm#fr_page=list&fr_pos=city&fr_no=6,日产阳光 2015款 1.5XE 手动舒适版,5.30万,2015年
宜宾,4.1万公里,https://www.guazi.com/yibin/58fbd994e153f6bdx.htm#fr_page=list&fr_pos=city&fr_no=7,比亚迪速锐 2012款 1.5L 手动豪华型,3.75万,2013年
宿迁,10.1万公里,https://www.guazi.com/suqian/480d39700de6af14x.htm#fr_page=list&fr_pos=city&fr_no=8,起亚福瑞迪 2012款 1.6L MT GLS 纪念版,5.60万,2013年
南充,3.3万公里,https://www.guazi.com/nanchong/0334932bed3ce29dx.htm#fr_page=list&fr_pos=city&fr_no=9,别克英朗 2013款 GT 1.6L 自动时尚版,10.00万,2015年
武汉,3.3万公里,https://www.guazi.com/wh/df903f661d63b3e4x.htm#fr_page=list&fr_pos=city&fr_no=10,哈弗H2 2014款 1.5T 手动两驱精英版,7.20万,2015年
南京,5.8万公里,https://www.guazi.com/nj/4734ec7a78dd332cx.htm#fr_page=list&fr_pos=city&fr_no=11,大众宝来 2008款 1.6L 手动舒适型,5.20万,2010年
荆州,5.7万公里,https://www.guazi.com/jingzhou/8a6c734fd3a404f4x.htm#fr_page=list&fr_pos=city&fr_no=12,现代瑞纳 2010款 三厢 1.4L 自动舒适型GS,4.30万,2011年
德阳,6.3万公里,https://www.guazi.com/deyang/b36cf5955dccee8fx.htm#fr_page=list&fr_pos=city&fr_no=13,铃木奥拓 2009款 1.0L 自动豪华型,2.18万,2011年
昆明,3.3万公里,https://www.guazi.com/km/9b1d62b1779c6c6fx.htm#fr_page=list&fr_pos=city&fr_no=14,众泰T600 2016款 运动版 2.0T 自动尊贵型,9.16万,2016年
重庆,4.9万公里,https://www.guazi.com/cq/e2f063d1ab338149x.htm#fr_page=list&fr_pos=city&fr_no=15,福特翼搏 2013款 1.5L 自动风尚型,6.48万,2013年
沈阳,6.4万公里,https://www.guazi.com/sy/a08f641b70af8a7bx.htm#fr_page=list&fr_pos=city&fr_no=16,大众速腾 2012款 1.6L 自动舒适型,8.80万,2013年
深圳,8.4万公里,https://www.guazi.com/sz/7b01fda31dc6448fx.htm#fr_page=list&fr_pos=city&fr_no=17,大众速腾 2014款 改款 1.6L 手动舒适型,7.98万,2014年
昆明,7.8万公里,https://www.guazi.com/km/2a579abc9da36d19x.htm#fr_page=list&fr_pos=city&fr_no=18,九龙A4 2016款 2.5T标准版SC25R,10.00万,2016年
南京,8.1万公里,https://www.guazi.com/nj/d3b0b7823a080111x.htm#fr_page=list&fr_pos=city&fr_no=19,标致307 2010款 两厢 1.6L 手动舒适版,2.50万,2010年
嘉兴,6.4万公里,https://www.guazi.com/jiaxing/48e748de110dc27bx.htm#fr_page=list&fr_pos=city&fr_no=20,比亚迪S6 2013款 白金版 2.0L 手动精英型,4.85万,2013年
绍兴,4.3万公里,https://www.guazi.com/shaoxing/65962b88ebf7a11ax.htm#fr_page=list&fr_pos=city&fr_no=21,比亚迪L3 2012款 1.5L 手动尊贵型,3.52万,2014年
蚌埠,3.2万公里,https://www.guazi.com/bengbu/1f3dc5935927502ex.htm#fr_page=list&fr_pos=city&fr_no=22,日产逍客 2012款 2.0XV 雷 CVT 2WD,9.40万,2013年
桂林,5.1万公里,https://www.guazi.com/gl/a5e75dd012d43532x.htm#fr_page=list&fr_pos=city&fr_no=23,标致301 2014款 1.6L 手动舒适版,5.12万,2015年
包头,5.9万公里,https://www.guazi.com/baotou/26bcf4735ca8f7acx.htm#fr_page=list&fr_pos=city&fr_no=24,雪佛兰赛欧 2010款 两厢 1.2L 手动温馨版,2.10万,2010年
上海,6.6万公里,https://www.guazi.com/sh/edd06e7917af1300x.htm#fr_page=list&fr_pos=city&fr_no=25,斯柯达明锐 2010款 1.6L 手动逸俊版,4.32万,2010年
盐城,5.8万公里,https://www.guazi.com/yancheng/5d2f1cbd0a9a5010x.htm#fr_page=list&fr_pos=city&fr_no=26,雪铁龙世嘉 2010款 三厢 1.6L 手动尚乐版,4.00万,2010年
乌鲁木齐,3.0万公里,https://www.guazi.com/xj/f506e4121b6fdf81x.htm#fr_page=list&fr_pos=city&fr_no=27,大众宝来 2015款 质惠版 1.6L 自动舒适型,10.45万,2015年
烟台,7.5万公里,https://www.guazi.com/yantai/e212b3dad6e4df2cx.htm#fr_page=list&fr_pos=city&fr_no=28,奇瑞旗云2 2010款 1.5L 手动舒适型,1.60万,2011年
南京,3.6万公里,https://www.guazi.com/nj/be16c77a2f348860x.htm#fr_page=list&fr_pos=city&fr_no=29,长安商用长安之星 2013款 1.2L新长安之星标准型,2.60万,2015年
上海,10.0万公里,https://www.guazi.com/sh/a4af954d97633279x.htm#fr_page=list&fr_pos=city&fr_no=30,道奇酷威 2010款 2.7(进口),9.90万,2011年
重庆,1.2万公里,https://www.guazi.com/cq/6d32e4609c60fc84x.htm#fr_page=list&fr_pos=city&fr_no=31,雪佛兰迈锐宝 2014款 2.0L 自动豪华版,11.30万,2014年
苏州,10.2万公里,https://www.guazi.com/su/ad1373a88d9486dfx.htm#fr_page=list&fr_pos=city&fr_no=32,雪佛兰乐风 2009款 1.4 SL MT,1.90万,2009年
南昌,2.4万公里,https://www.guazi.com/nc/7c36807f9289c924x.htm#fr_page=list&fr_pos=city&fr_no=33,标致308 2013款 1.6L 自动优尚型,6.50万,2014年
许昌,6.2万公里,https://www.guazi.com/xuchang/5e0906a0c2bda072x.htm#fr_page=list&fr_pos=city&fr_no=34,起亚福瑞迪 2011款 1.6L AT GL,4.00万,2011年
昆明,3.3万公里,https://www.guazi.com/km/d12d7e4655b140b1x.htm#fr_page=list&fr_pos=city&fr_no=35,马自达昂克赛拉 2014款 三厢 1.5L 手动舒适型,8.30万,2014年
深圳,9.5万公里,https://www.guazi.com/sz/0dcba1e113119c45x.htm#fr_page=list&fr_pos=city&fr_no=36,雪佛兰科鲁兹 2013款 掀背 1.6L 手动豪华型,5.50万,2013年
吉安,2.4万公里,https://www.guazi.com/jian/e7068725bcb2d1aax.htm#fr_page=list&fr_pos=city&fr_no=37,五菱宏光 2015款 1.5L S基本型,3.30万,2015年
呼和浩特,3.0万公里,https://www.guazi.com/nmg/9a8171efd1216783x.htm#fr_page=list&fr_pos=city&fr_no=38,雪佛兰赛欧 2013款 两厢 1.4L 手动优逸版,5.70万,2014年
泉州,3.4万公里,https://www.guazi.com/quanzhou/411e27834be01922x.htm#fr_page=list&fr_pos=city&fr_no=39,奔腾X80 2015款 2.0L 自动豪华型,8.28万,2015年
洛阳,4.4万公里,https://www.guazi.com/luoyang/712a3602657fb4bdx.htm#fr_page=list&fr_pos=city&fr_no=0,福特福克斯 2012款 两厢 1.6L 手动风尚型,6.00万,2012年
大庆,2.9万公里,https://www.guazi.com/daqing/41c9a29c97ec9d63x.htm#fr_page=list&fr_pos=city&fr_no=1,大众宝来 2013款 1.6L 手动舒适型,8.50万,2014年
银川,7.3万公里,https://www.guazi.com/yc/9c8248ea3509db16x.htm#fr_page=list&fr_pos=city&fr_no=2,斯柯达明锐 2012款 1.6L 自动逸俊版,7.28万,2013年
武汉,6.5万公里,https://www.guazi.com/wh/c28129f4d2f92918x.htm#fr_page=list&fr_pos=city&fr_no=3,起亚福瑞迪 2012款 1.6L AT GL 纪念版,5.00万,2012年
郑州,1.2万公里,https://www.guazi.com/zz/3ebdab9d8aa999bbx.htm#fr_page=list&fr_pos=city&fr_no=4,北汽绅宝绅宝D50 2015款 1.5L CVT标准超值导航版,5.25万,2016年
南京,5.3万公里,https://www.guazi.com/nj/ea3a57b13e7df47cx.htm#fr_page=list&fr_pos=city&fr_no=5,福特翼搏 2013款 1.5L 自动尊贵型,8.00万,2014年
包头,9.4万公里,https://www.guazi.com/baotou/60889d4e88757e05x.htm#fr_page=list&fr_pos=city&fr_no=6,哈弗H6 2011款 2.0L 手动两驱精英型,6.32万,2012年
绵阳,3.3万公里,https://www.guazi.com/mianyang/6c717ce21c884ecdx.htm#fr_page=list&fr_pos=city&fr_no=7,起亚K4 2014款 1.8L 自动DLX,10.30万,2015年
广安,3.8万公里,https://www.guazi.com/guangan/ef03cc042fc42a28x.htm#fr_page=list&fr_pos=city&fr_no=8,众泰T600 2016款 家用版 2.0T 手动尊贵型,7.68万,2016年
